"timestamp","tablet_id","lat","lon","activity"
"2019-06-19 12:06:00+00","CH184703949","47.9599380493","2.07958388329","Rue"
"2019-06-19 13:00:00+00","CH184703920","48.8226356506","2.43354082108","Bureau"
"2019-06-19 13:11:08+00","CH184703942","48.883153","2.327138","Rue"
"2019-06-19 13:11:39+00","CH184703942","48.883365","2.326773","Rue"
"2019-06-19 13:30:20+00","CH184703942","48.883193","2.32486","Rue"
"2019-06-19 13:30:50+00","CH184703942","48.883347","2.324958","Rue"
"2019-06-19 13:45:02+00","CH184703942","48.883246","2.32482","Inconnu"
"2019-06-19 13:45:02+00","CH184703942","48.883246","2.32482","Magasin"
"2019-06-19 13:59:00+00","CH184703920","48.8394927979","2.39786672592","Parc"
"2019-06-19 14:08:00+00","CH184703920","48.8397598267","2.39777827263","Rue"
"2019-06-19 14:32:11+00","CH184703942","48.883231","2.324808","Rue"
"2019-06-19 16:23:00+00","CH184703949","48.8565788269","2.37090396881","Rue"
"2019-06-19 16:29:00+00","CH184703949","48.8565788269","2.37090396881","Métro"
"2019-06-19 16:40:00+00","CH184703920","48.8382492065","2.39336585999","Domicile"
"2019-06-19 16:42:00+00","CH184703949","48.8565788269","2.37090396881","Rue"
"2019-06-19 16:46:00+00","CH184703949","48.8565788269","2.37090396881","Domicile"
"2019-06-20 06:11:00+00","CH184703920","49.034324646","2.49440908432","Bus"
"2019-06-20 06:31:00+00","CH184703920","49.034324646","2.49440908432","Bureau"
"2019-06-20 09:32:00+00","CH184703920","48.7677230835","2.42947721481","Voiture"
"2019-06-20 09:52:00+00","CH184703920","48.7676925659","2.42951464653","Parc"
"2019-06-20 15:33:00+00","CH184703920","48.7668113708","2.43048262596","Métro"
"2019-06-20 16:00:00+00","CH184703920","48.8490028381","2.37470555305","Bureau"
"2019-06-20 19:58:00+00","CH184703920","48.8396949768","2.39782595634","Domicile"
"2019-06-21 05:15:00+00","CH184703920","48.4287834167","3.94984579086","Rue"
"2019-06-21 05:24:00+00","CH184703948","48.8763618469","2.31835007668","Domicile"
"2019-06-21 06:45:00+00","CH184703920","48.4287834167","3.94984579086","Bureau"
"2019-06-21 06:50:00+00","CH184703949","48.8565788269","2.37090396881","Métro"
"2019-06-21 07:04:00+00","CH184703949","48.8565788269","2.37090396881","Rue"
"2019-06-21 07:05:00+00","CH184703949","48.8565788269","2.37090396881","Bureau"
"2019-06-21 08:58:00+00","CH184703949","48.8565788269","2.37090396881","Rue"
"2019-06-21 09:06:00+00","CH184703949","48.8565788269","2.37090396881","Bureau"
"2019-06-21 10:00:01+00","CH184703942","48.88324","2.325482","Rue"
"2019-06-21 10:00:42+00","CH184703942","48.88344","2.326304","Rue"
"2019-06-21 10:31:00+00","CH184703948","48.8787994385","2.33572483063","Voiture"
"2019-06-21 12:02:25+00","CH184703942","48.883555","2.326935","Métro"
"2019-06-21 12:02:56+00","CH184703942","48.883468","2.326368","Métro"
"2019-06-21 12:22:01+00","CH184703942","48.883158","2.324914","Rue"
"2019-06-21 15:00:00+00","CH184703920","48.8407936096","2.38460469246","Rue"
"2019-06-21 15:04:04+00","CH184703942","48.883282","2.324747","Rue"
"2019-06-21 15:04:35+00","CH184703942","48.883008","2.32486","Rue"
"2019-06-21 15:22:00+00","CH184703920","49.3473777771","2.66799497604","Bus"
"2019-06-21 15:38:00+00","CH184703949","48.8559188843","2.37224555016","Rue"
"2019-06-21 15:46:00+00","CH184703949","48.8565177917","2.37181925774","Métro"
"2019-06-21 15:56:00+00","CH184703920","49.3473777771","2.66799497604","Domicile"
"2019-06-21 15:57:00+00","CH184703949","48.8546142578","2.37121939659","Rue"
"2019-06-21 16:02:00+00","CH184703949","48.8562431335","2.37153673172","Domicile"
"2019-06-21 17:30:00+00","CH184703948","48.8225517273","2.24606823921","Métro"
"2019-06-21 17:55:00+00","CH184703948","48.8225517273","2.24606823921","Bus"
